smiles,value
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*,232.0
*Oc1ccc(cc1)NC(=O)c1cc(ccc1C(=O)O)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*)C(=O)O,260.0
*Oc1ccc(cc1)NC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)Nc1ccc(cc1)*)C(=O)O,184.4
*Oc1ccc(cc1)NC(=O)c1ccc(c2c1cccc2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC1CC(C2)C3)c1ccc(cc1)*,269.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)*,225.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)*,135.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)OC1COC2C1OCC2*,57.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,160.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*,243.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC1CC(C2)C3)c1ccc(cc1)*,264.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1CC2)c1ccc(cc1)*,281.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC1CC(C2)C3)c1ccc(cc1)*,241.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C,304.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)OC1COC2C1OCC2Oc1ccc(cc1)C(=O)Nc1ccc(cc1)OC1COC2C1OCC2*,165.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,274.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC1CC(C2)C3)c1ccc(cc1)*,230.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C)(C)C,174.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*)(C)C)(C)C,169.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)(C)C)(C)C,163.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*)(C)C)(C)C,177.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C)(C)C,155.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*)(C)C)(C)C,154.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)(C)C)(C)C,147.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*)(C)C)(C)C,167.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)Nc1ccc(cc1)*)c1ccccc1,254.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)*)c1ccccc1,225.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*,250.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC1CC(C2)C3)c1ccc(cc1)*,252.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1CC2)c1ccc(cc1)*,287.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,220.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(c1ccccc1)c1ccccc1,235.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)[Si](c1ccc(cc1)*)(c1ccccc1)c1ccccc1)(C)C,218.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccccc1)(c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)[Si](c1ccc(cc1)*)(c1ccccc1)c1ccccc1)C,209.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccccc1)(c1ccccc1)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)[Si](c1ccc(cc1)*)(c1ccccc1)c1ccccc1,220.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1CC2)c1ccc(cc1)*,296.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1C(=O)O)Oc1ccc(c(c1)C(=O)O)C(=O)Nc1ccc(cc1)*,185.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)Nc1ccc(cc1)*,256.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,230.0
*Oc1ccc(cc1)NC(=O)c1ccc2c(c1)ccc(c2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC1CC(C2)C3)c1ccc(cc1)*,266.0
*Oc1ccc(cc1)NC(=O)c1ccc2c(c1)ccc(c2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1CC2)c1ccc(cc1)*,276.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)*,215.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)*,265.5
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)OC1COC2C1OCC2*,64.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,145.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*,224.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,215.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)*)(C)C)(C)C,180.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC1CC(C2)C3)c1ccc(cc1)*,268.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1CC2)c1ccc(cc1)*,256.0
*Oc1ccc(cc1)NC(=O)c1cccc(c1C(=O)O)c1ccc(c(c1)C(=O)Nc1ccc(cc1)*)C(=O)O,254.0
*Oc1ccc(cc1)NCC(=O)c1ccc(cc1)Sc1ccc(cc1)C(=O)CNc1ccc(cc1)*,208.0
*Oc1ccc(cc1)N[Se]Nc1ccc(cc1)*,55.0
*Oc1ccc(cc1)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)NC(=O)c1ccc(cc1)Nc1ccc(cc1)*,248.0
*Oc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,215.0
*Oc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,198.0
*Oc1ccc(cc1)Nc1ccc(cc1)N=Nc1ccc(cc1)Nc1ccc(cc1)*,169.0
*Oc1ccc(cc1)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,145.0
*Oc1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)*,210.0
*Oc1ccc(cc1)OC(=O)CCCCC(=O)*,90.0
*Oc1ccc(cc1)OC(=O)CCCCCCCCC(=O)*,42.4
*Oc1ccc(cc1)OC(=O)Oc1ccc(cc1)C(=O)*,74.0
*Oc1ccc(cc1)OC(=O)Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C)C,97.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCCCCCCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)cc(c1)C(=O)*,137.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCCCCCCCOCC2CCCN2c2ccc(cc2)[N+](=O)[O-])c(cc1OCCCCCCCCCCOCC1CCCN1c1ccc(cc1)[N+](=O)[O-])C(=O)*,30.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCCCCCCOCC2CCCN2c2ccc(cc2)[N+](=O)[O-])c(cc1OCCCCCCCCCOCC1CCCN1c1ccc(cc1)[N+](=O)[O-])C(=O)*,34.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCCCCCOCC2CCCN2c2ccc(cc2)[N+](=O)[O-])c(cc1OCCCCCCCCOCC1CCCN1c1ccc(cc1)[N+](=O)[O-])C(=O)*,41.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCCCCOCC2CCCN2c2ccc(cc2)[N+](=O)[O-])c(cc1OCCCCCCCOCC1CCCN1c1ccc(cc1)[N+](=O)[O-])C(=O)*,50.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCCCOCC2CCCN2c2ccc(cc2)[N+](=O)[O-])c(cc1OCCCCCCOCC1CCCN1c1ccc(cc1)[N+](=O)[O-])C(=O)*,56.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCCOCC2CCCN2c2ccc(cc2)[N+](=O)[O-])c(cc1OCCCCCOCC1CCCN1c1ccc(cc1)[N+](=O)[O-])C(=O)*,63.0
*Oc1ccc(cc1)OC(=O)c1cc(OCCCCOCC2CCCN2c2ccc(cc2)[N+](=O)[O-])c(cc1OCCCCOCC1CCCN1c1ccc(cc1)[N+](=O)[O-])C(=O)*,68.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,267.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C)C,195.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)*,283.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,176.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc(cc1)Br)C(=O)*,108.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc(cc1)C(c1ccccc1)(C)C)C(=O)*,93.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc(cc1)C1CCCCC1)C(=O)*,113.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc(cc1)Cl)C(=O)*,107.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc(cc1)F)C(=O)*,106.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc(cc1)Oc1ccccc1)C(=O)*,83.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc(cc1)c1ccccc1)C(=O)*,117.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccc2c(c1)cccc2)C(=O)*,102.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Oc1ccccc1)C(=O)*,105.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Sc1ccc(cc1)C)C(=O)*,134.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Sc1ccc(cc1)Cl)C(=O)*,140.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Sc1ccc2c(c1)cccc2)C(=O)*,148.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1Sc1ccccc1)C(=O)*,181.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1c1ccccc1)c1ccc(cc1)C(=O)*,140.0
*Oc1ccc(cc1)OC(=O)c1cccc(c1)C(=O)*,186.0
*Oc1ccc(cc1)OC(=O)c1cccc(c1)Oc1cccc(c1)C(=O)*,119.0
*Oc1ccc(cc1)OC1(F)C(*)(F)C(C1(F)F)(F)F,41.0
*Oc1ccc(cc1)Oc1ccc(c(c1)c1cc(*)ccc1C(=O)c1ccccc1)C(=O)c1ccccc1,156.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=Nc1ccc(cc1)N=C(c1ccc(cc1)*)c1ccccc1)c1ccccc1,176.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=Nc1ccc(cc1)Oc1ccc(cc1)N=C(c1ccc(cc1)*)c1ccccc1)c1ccccc1,162.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=Nc1ccccc1)c1ccc(cc1)Oc1ccc(cc1)Oc1cccc(n1)*,135.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)*,216.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)*,220.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1c(c2ccc(cc2)F)c(c2ccc(cc2)F)c(c(c1C(=O)c1ccc(cc1)*)c1ccc(cc1)F)c1ccc(cc1)F,266.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(c2c1cccc2)C(=O)c1ccc(cc1)*,200.025
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,147.55
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*,150.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,130.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,224.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cccc(c1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,198.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1cccc(n1)*,124.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)c1ccc(cc1)*)c1ccccc1,207.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc(c1)C(=O)c1ccc(cc1)*,144.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc(c1)NC(=O)CCCCCCCCC(=O)Nc1cccc(c1)C(=O)c1ccc(cc1)*,144.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc(c1)NC(=O)c1ccc(cc1)C(=O)Nc1cccc(c1)C(=O)c1ccc(cc1)*,210.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc(c1)NC(=O)c1cccc(c1)C(=O)Nc1cccc(c1)C(=O)c1ccc(cc1)*,202.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc(c1)c1cccc(c1)C(=O)c1ccc(cc1)*,154.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc2c1c(ccc2)C(=O)c1ccc(cc1)*,202.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccccc1c1ccccc1C(=O)c1ccc(cc1)*,175.0
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCCCCCCCCCN=Cc1ccc(cc1)*,118.0
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCCCCCCCN=Cc1ccc(cc1)*,108.0
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCCCN=Cc1ccc(cc1)*,111.0
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCCCN=Cc1ccc(cc1)*,105.0
*Oc1ccc(cc1)Oc1ccc(cc1)C=NCCN=Cc1ccc(cc1)*,101.0
*Oc1ccc(cc1)Oc1ccc(cc1)C=Nc1ccc(cc1)N=Cc1ccc(cc1)*,117.0
*Oc1ccc(cc1)Oc1ccc(cc1)C=Nc1ccc(cc1)Oc1ccc(cc1)N=Cc1ccc(cc1)*,120.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=C(C#N)C#N)c1ccc(cc1)C(=C(C#N)C#N)Nc1ccc(cc1)*,255.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(NC(=O)c2ccc(cc2)OC(=O)C)cc(c1)C(=O)Nc1ccc(cc1)*,251.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Nc1ccc(cc1)*,195.5
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C)(C)C,165.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C)(C)C,147.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,236.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1C)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,200.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1c1ccccc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,209.0
*Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)Nc1ccc(cc1)*,219.0
*Oc1ccc(cc1)Oc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,175.0
*Oc1ccc(cc1)Oc1ccc(cc1)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Nc1ccc(cc1)*,144.6
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)*,118.0
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)NC(=O)*,114.5
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)*,215.0
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1cccc(c1)C(=O)*,164.5
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1cccc(c1)Oc1ccc(cc1)Oc1cccc(c1)C(=O)*,104.0
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1ccccc1c1ccccc1C(=O)*,147.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,150.5
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,122.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Nc1ccc(cc1)*,230.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)Nc1ccc(cc1)*,200.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1cccc(c1)C(=O)*,134.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,181.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1S(=O)(=O)O[Na])C(=O)c1ccc(c(c1)S(=O)(=O)O[Na])*,348.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1S(=O)(=O)O[Na])S(=O)(=O)c1ccc(c(c1)S(=O)(=O)O[Na])Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*,302.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1cccc(c1)C(=O)Oc1ccc(cc1)OC(=O)c1cccc(c1)*,101.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1cccc(c1)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1cccc(c1)*,119.0
*Oc1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)*)C,213.0
*Oc1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)Oc1cccc(n1)*,164.0
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,206.0
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,186.0
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1cccc(n1)*,158.0
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,251.0
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,259.0
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1cccc(n1)*,138.0
*Oc1ccc(cc1)Oc1ccc(cc1C(C)C)C(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(c(c1)C(C)C)*,145.0
*Oc1ccc(cc1)Oc1ccc(cc1S(=O)(=O)O)C(=O)c1ccc(c(c1)S(=O)(=O)O)*,220.0
*Oc1ccc(cc1)Oc1cccc(c1)C(=O)Oc1ccc(cc1)OC(=O)c1cccc(c1)*,119.0
*Oc1ccc(cc1)Oc1cccc(c1)Oc1ccc(cc1)c1ccc(cc1)Oc1cccc(c1)Oc1ccc(cc1)Oc1ccc(cc1S(=O)(=O)O[Na])C(=O)c1ccc(c(c1)S(=O)(=O)O[Na])*,304.0
*Oc1ccc(cc1)Oc1cccc(c1C(=O)c1ccccc1S(=O)(=O)O[Na])Oc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*,259.0
*Oc1ccc(cc1)Oc1cccc(n1)*,100.0
*Oc1ccc(cc1)P(=O)(c1ccc(cc1)*)C,238.0
*Oc1ccc(cc1)P(=O)(c1ccc(cc1)*)c1ccccc1,240.0
*Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*)C,208.0
*Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(c1ccc(cc1)*)c1ccccc1)C,229.0
*Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)C,192.0
*Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)*)c1ccccc1)C,238.0
*Oc1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)*,210.5
*Oc1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,173.5
*Oc1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*,230.5
*Oc1ccc(cc1)S(=O)(=O)N(CCCCN(S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)C)C,120.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,225.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)*,105.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)OC1C(C)(C)C(C1(C)C)OC(=O)*,162.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1cc(NC(=O)c2ccc(cc2)NC(=O)C(N2C(=O)c3c(C2=O)cccc3)C)cc(c1)C(=O)*,200.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,195.0
