smiles,value
[*]CC([*])OC(=O)c1cccc(Br)c1,4.1757
[*]c1cc([*])cc(OCCCCCCCCCCCC)c1,4.1758
[*]C(=O)OC(=S)O[*],4.1761
[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,4.177
[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,4.1771
[*]Oc3ccc(Oc1cccc([*])c1C#N)c(c2cccc(C)c2)c3,4.1777
[*]NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C([*])=O,4.1786
[*]CCOC(=O)CCCCC(=O)OCCOC(=O)c1ccc(C(=O)O[*])cc1,4.1798
[*]c1ccc(-c2ccc(S([*])(=O)=O)cc2)cc1,4.1818
O([*])C(=O)OC(C=C1)=CC=C1C(C=C2)=CC=C2CC(C=C3)=CC=C3C(C=C4)=CC=C4([*]),4.1828
[*]c1ccc(Cc2ccc(N([*])Cc3ccccc3)cc2)cc1,4.1847
[*]c1ccc(N([*])CCCCCC)cc1,4.1862
[*]CCc1ccc(-c2ccc([*])cc2)cc1,4.1864
[*]Oc1c(C)cc(C(c2cc(C)c(OC([*])=O)c(C)c2)(C(F)(F)F)C(F)(F)F)cc1C,4.1871
[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,4.1871
[*]C(=O)NCCCCCCCCCCNC(=O)c1ccc([*])s1,4.1872
[*]CCCC(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(O[*])c2)c1,4.1874
[*]Oc1cccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)c1,4.1878
[*]Oc1ccc(-c2ccc(OC(=O)CCCCCCC([*])=O)cc2)cc1,4.188
[*]CCCCCOC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,4.1924
[*]Oc1ccc(C(C)(C)c2ccc(Oc3cncc([*])n3)cc2)cc1,4.1925
[*]OCCOc1cc([*])nc2ccccc12,4.1948
[*]CCC(=O)N(CCN(C(=O)CCN1CCN([*])CC1)C(C)C)C(C)C,4.1956
[*]NC(=O)C(S1)=CC=C1O[*],4.1962
[*]C(=O)Nc1nc(C#N)c([*])n1C,4.1984
[*]Oc1ccc(OC(=O)c2cccc(Oc3cccc(C([*])=O)c3)c2)cc1,4.1992
[*]CCCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,4.2007
[*]Oc1ccc(Sc2ccc([*])cc2)cc1,4.2009
[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,4.2010000000000005
[*]C(=O)C=CC(=O)N1CC(C)N([*])CC1C,4.2051
[*]CCSSSSCCO[*],4.2061
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc([*])c([N-][N+]#N)c4)cc3[N-][N+]#N)cc2)c([N-][N+]#N)c1,4.2075
[*]C(=O)NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc([*])nc2)c1,4.2104
[*]OCCOCCOc1cc([*])nc2ccc(C)cc12,4.2106
[*]OC(C)CCOC(=O)c1ccc(-c2ccc(C([*])=O)cc2)cc1,4.2106
[*]CC(O)COc1ccc(C(C)(C)c2ccc(O[*])c(Cl)c2)cc1Cl,4.2119
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC(=O)O,4.212
[*]CC(O)COc1ccc(C(=O)c2ccc(O[*])cc2)cc1,4.2124
[*]CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,4.2143
[*]Oc1ccc(C(C)=Nc2ccccc2N=C(C)c2ccc([*])cc2)cc1,4.2147
[*]CCCc1nc2cc3sc([*])nc3cc2s1,4.2161
[*]OC(COC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1)c1ccco1,4.2202
[*]CCOCCOCCOC(=O)C(=O)O[*],4.2233
[*]O[Si](C)(Oc1ccc([*])cc1)c1ccccc1,4.2258
[*]Oc1c(C)cc([*])cc1C(C)CCCC,4.226
[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCC,4.2275
[*]Oc1c(C)cc([*])cc1C(C)CCC,4.2294
[*]Oc1ccc(S(=O)(=O)c2ccc(OC([*])=O)cc2)cc1,4.2329
[*]NC(CCC(=O)OCc1ccc(C(F)(F)F)cc1)C([*])=O,4.2331
[*]CCOC(=O)CSC(=O)Nc1ccc(Cc2ccc(NC(=O)SCC(=O)O[*])cc2)cc1,4.2361
[*]NCCOCCOCCNC(=O)Nc1cc(NC(=O)N[*])ccc1C,4.2379
[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C2CCCCC2)cc1,4.2410000000000005
[*]CCCP(CCCNC(=O)C(=O)N[*])c1ccccc1,4.2412
[*]CC(F)(F)C(F)(F)C(F)(F)COc1c(F)c(F)c(O[*])c(F)c1F,4.2427
[*]CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,4.2435
[*]C(=O)NCCCCCCCCCCNC(=O)c1ccnc([*])c1,4.2437
[*]OCCOC(=O)CCCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc([*])c1-c1ccc(OC)cc1,4.2442
[*]OC(=O)C=CC(=O)OC1COC2C([*])COC12,4.2459
[*]Oc1c(Cl)cc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1Cl,4.2465
[*]Oc1ccc(P(=O)(c2ccccc2)c2ccc([*])cc2)cc1,4.247
[*]C(=O)NCCCCCCNC(=O)c1ccncc1[*],4.2475
[*]Oc1ccc(C2(c3ccc(Oc4nc([*])nc(OC)n4)cc3)CCCCC2)cc1,4.2479
[*]CCCCCNC(=S)N[*],4.2484
[*]CCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O[*])cc2)cc1,4.2501
[*]COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,4.2512
[*]Oc1ccc(C(CCC)c2ccc(OC([*])=S)cc2)cc1,4.2521
[*]CC(C)(CO[*])COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.2525
[*]Oc1ccc(Oc2ccc(C=NCCCCCCN=Cc3ccc([*])cc3)cc2)cc1,4.2528
[*]Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,4.2541
[*]Oc1ccc(Sc2ccc(OC([*])=O)cc2)cc1,4.2554
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,4.2565
[*]c1ccc([*])c(C(=O)c2ccc(F)cc2)c1,4.2587
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(Cl)c(Cl)c(C([*])=O)c(Cl)c3Cl)cc2)cc1,4.2598
[*]Oc1ccc(P(C)(=O)c2ccc([*])cc2)cc1,4.2617
[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3C)cc2c1,4.2626
[*]CCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,4.2636
[*]CCCCCCCc1nc2ccc(-c3ccc4nc([*])[nH]c4c3)cc2[nH]1,4.2648
[*]c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(S([*])=O)cc4)cc3)cc2)cc1,4.2649
[*]CCCCc1nc2cc3sc([*])nc3cc2s1,4.2651
[*]Oc1ccc(Oc2ccc(C=NCCN=Cc3ccc([*])cc3)cc2)cc1,4.2677
[*]OC(C)C#CC#CC(C)OC(=O)c1ccc(C([*])=O)cc1,4.2677
[*]C(=O)OC(S1)=CC=C1O[*],4.2683
[*]NC(C=C1)=CC=C1OC(S2)=CC=C2[*],4.2687
[*]CCCCCCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,4.269
[*]CC([*])C(=O)c1ccc(CC)cc1,4.2696
[*]COc1ccc(C(=C(Cl)Cl)c2ccc(O[*])cc2)cc1,4.27
[*]CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,4.271
[*]CC(c1ccccc1)C1C(=O)N(c2ccc(C(=O)Oc3ccc(C=O)cc3)cc2)C(=O)C1[*],4.2725
[*]C([*])(C#N)C#N,4.2738
[*]CCOC(=O)c1ccc(C(=O)O[*])c2c1CC2,4.274
[*]Nc1ccc([*])cc1,4.2754
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)c([N-][N+]#N)c1,4.2759
[*]CCCCCCNC(=O)c1c(F)c(F)c(C(=O)N[*])c(F)c1F,4.276
C([*])C(CCCC)=CC([*]),4.2773
[*]CCOc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.2778
[*]Oc1ccc(C(C)(C)c2ccc(Oc3nc([*])nc(Cl)n3)cc2)cc1,4.279
[*]CNC(=S)N[*],4.2794
[*]Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc([*])cc3)c2)c1,4.2795
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1COC,4.2796
[*]Oc1cc(C)cc(OC(=O)c2cccc(C([*])=O)c2)c1,4.2802
[*]NCCCCCCNc1nc([*])nc(-c2ccccc2)n1,4.2826
[*]NS(=O)Nc1cccc([*])n1,4.2847
[*]CCOCCOCCOC(=O)c1ccc(C(=O)O[*])cc1,4.285
O([*])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCSCCSCCC(=O)([*]),4.2864
[*]CCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1,4.2876
[*]CC([*])C(=O)N(O)c1ccc(C)cc1,4.2901
[*]Oc1c(Cl)cc([*])cc1Br,4.2901
[*]Oc1ccc(OC(=O)c2ccc(OCCCCCCCCOc3ccc(C([*])=O)cc3)cc2)cc1,4.2916
[*]CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O[*])c(C)c2)cc1C,4.2922
[*]c1nc(-c2ccccc2)nc(N([*])C)n1,4.2928
[*]CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,4.2931
[*]C(=O)C1CC(OC(C)=O)CN1[*],4.2937
[*]OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,4.2965
[*]CCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,4.2973
O([*])c1cc(cc(CCCCCCCCC)c1)OC(=O)c1cc(cc(F)c1)C(=O)([*]),4.2982
[*]C(=NCCCCCC)N([*])CCCCCC,4.2986
[*]Oc1cccc(OC(=O)c2cccc(C([*])=O)c2)c1,4.2987
[*]Oc1ccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)cc1Cl,4.2992
[*]C(Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,4.2995
[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCCOC([*])=O)cc2)cc1,4.2998
[*]Cc1ccc(COC(=O)c2cccc(C(=O)O[*])c2)cc1,4.3023
[*]CC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],4.3024
[*]Oc1ccc(Oc2cccc([*])n2)c(-c2ccccc2)c1,4.3045
[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,4.3045
[*]CCCCCCc1nc2cc3sc([*])nc3cc2s1,4.3056
[*]CCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.3065
[*]Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc([*])c2)c1,4.3066
[*]Oc1cccc(OC(=O)c2ccc(C(C)(C)c3ccc(C([*])=O)cc3)cc2)c1,4.3071
[*]C=CC=CCC[*],4.3088
[*]Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,4.309
[*]C=C([*])CNS(=O)(=O)Cc1ccccc1,4.3099
[*]OC(C)CCOC(=O)c1cccc(C([*])=O)c1,4.3109
[*]Oc1cccc(Oc2cccc([*])c2)c1C#N,4.3119
[*]Cc1ccc(COC(=O)CCCCSCCCCC(=O)O[*])cc1,4.3125
[*]CCOCCOCCOC(=O)CSC(=O)Nc1ccc(C)c(NC(=O)SCC(=O)O[*])c1,4.3129
[*]C1C(=O)N(c2ccc(C)cc2)C(=O)C1[*],4.3143
[*]CC([*])C=O,4.3172
[*]CCCCCc1nc2cc3sc([*])nc3cc2s1,4.3183
[*]Oc1ccc(C(=O)NNC(=O)c2ccc([*])cc2)cc1,4.3207
[*]Cc1cccc(CNC(=O)C=C(C)C(=O)N[*])c1,4.3212
[*]Oc1ccc(S(=O)(=O)c2ccc([*])cc2)cc1,4.3214
[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,4.3219
[*]CCc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,4.3241
[*]CCCCCCCCCCCCc1nc2cc3sc([*])nc3cc2s1,4.3242
[*]OC(C)COC(=O)c1ccc(C([*])=O)cc1,4.3271
[*]Oc1cc(CCCCCCCCC)cc(OC(=O)c2cccc(C([*])=O)c2)c1,4.3277
[*]CNC(S1)=CC=C1N[*],4.3295
[*]Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc([*])cc4)cc3)cc2)cc1,4.3326
[*]Oc1c(C)cc(C(=O)c2ccc([*])cc2)cc1C,4.3374
[*]Oc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1C,4.3385
[*]Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC([*])=O)cc21,4.341
[*]COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3[*])cc2)cc1,4.342
[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(Cl)c3)CC3CCC2C3)cc1Cl,4.342
[*]Oc1c(OC)cc([*])cc1OC,4.3423
[*]Oc1cc(CCCCCCCC)cc(OC(=O)c2cccc(C([*])=O)c2)c1,4.3424
[*]NC(C=C1)=CC=C1C(=O)O[*],4.3431
[*]CCCCCCCCc1nc2cc3sc([*])nc3cc2s1,4.3432
[*]Sc1ccc(Cc2ccc(SC([*])=O)cc2)cc1,4.3437
[*]CNC(C=C1)=CC=C1O[*],4.3453
[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(C)c3)CC3CCC2C3)cc1C,4.3462
[*]Oc1ccc(C(=C(Cl)Cl)c2ccc(OC([*])=O)cc2)cc1,4.3471
[*]CNC(=O)C(S1)=CC=C1[*],4.3473
[*]CCCCOC(=O)c1cccc(NC(=O)O[*])c1,4.3503
[*]Oc1cccc([*])c1C#N,4.3557
[*]CC(C)(C)COC(=O)NC(=O)c1ccc(C(=O)NC(=O)O[*])cc1,4.3578
[*]CC([*])OC(=O)c1ccc(OC)cc1,4.3587
[*]OS(=O)(=O)c1cc(C)c([*])c(C)c1,4.3607
[*]CC(=O)NC(=O)[*],4.3608
[*]C(=O)SSCCCCCCSSC(=O)N1CCN([*])CC1,4.3614
[*]OC(=O)c1ccc(CCCCCCc2ccc(C([*])=O)cc2)cc1,4.3642
[*]OC(=O)CSCCSCC([*])=O,4.3646
[*]CCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,4.365
[*]CCCCCCCOc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,4.3660000000000005
[*]OC(C)COC(C)COC(=O)c1ccc(C([*])=O)cc1,4.3685
[*]OC(COc1ccccc1)CC([*])=O,4.3685
[*]CCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,4.3702
[*]Oc1cc(Br)c(C(C)(C)c2c(Br)cc(OC([*])=O)cc2Br)c(Br)c1,4.3708
[*]c1cc(C)c([*])cn1,4.3718
[*]Oc1ccc(Oc2cccc([*])n2)cc1,4.3725
[*]CCCc1nc2cc(-c3ccc4[nH]c([*])nc4c3)ccc2[nH]1,4.3737
[*]CCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,4.3767
[*]CCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2C)c(C)c1,4.3776
[*]CNOC(S1)=CC=C1[*],4.3792
[*]CC#CC#CCOc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,4.3802
[*]CCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O[*])cc2)cc1,4.3825
[*]Oc1cccc(NC(=O)c2ccc([*])cc2)c1,4.3857
[*]CC(=O)C(C=C1)=CC=C1C(=O)[*],4.3858
[*]CCCCOC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,4.388
[*]CCCCCCCCCCNC(=N[*])c1ccccc1,4.39
[*]Cc1c(C)c(C)c(CSC(=O)CCC(=O)S[*])c(C)c1C,4.3904
[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2O[*],4.3907
[*]NC(Cc1ccc(O)cc1)C([*])=O,4.392
[*]CC([*])C(=O)NCCc1ccccn1,4.3946
[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,4.3961
[*]OP(=O)(Oc1ccc(-c2ccc([*])cc2)cc1)OC1CCCCC1,4.3965
[*]Oc1cc(CCCCCCCCCCC)cc(OC(=O)c2cccc(C([*])=O)c2)c1,4.3966
[*]C(C=C1)=CC=C1C(=O)NC(=O)[*],4.3975
[*]c1nc(C)nc(N([*])C)n1,4.3978
[*]Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C([*])=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,4.3987
[*]OC(=O)c1ccc(C(C)(C)c2ccc(C([*])=O)cc2)cc1,4.402
[*]Oc1c(Br)cc([*])cc1Br,4.4036
[*]CC(=O)CC(S1)=CC=C1[*],4.4041
[*]OC(F)(F)COC(=O)c1cccc(C(=O)OCC([*])(F)F)c1,4.4051
[*]C(=O)c1cccc(C(=O)N2COCN2[*])c1,4.4061
[*]CC(C=C1)=CC=C1NC(C=C2)=CC=C2[*],4.4071
[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3ccccc3-c3ccccc32)cc1,4.4088
[*]Oc1ccc(C(=O)OCCCOC(=O)c2ccc([*])cc2)cc1,4.4089
[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.4092
[*]Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc([*])cc2)cc1,4.4102
[*]c1cc([*])cc(C23CC4CC(CC(C4)C2)C3)c1,4.4142
[*]Oc1ccc(C(C)=NCCN=C(C)c2ccc([*])cc2)cc1,4.4147
[*]NC(S1)=CC=C1OC(S2)=CC=C2[*],4.415
[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccccc1,4.4152
[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccc([*])cc2)cc1,4.4175
[*]Nc1ccc(NC(=O)Cc2cc(CC([*])=O)c(C)cc2C)cc1,4.4183
[*]C=CC1CC([*])C2C(=O)N(c3ccccc3C)C(=O)C12,4.4184
[*]CC([*])c1ccc2c(c1)OCO2,4.4197
[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)(C(F)(F)Cl)C(F)(F)Cl)cc1,4.421
[*]CC(S1)=CC=C1C(=O)O[*],4.4211
[*]c2cccc(NC(=O)CCCCC(=O)Nc1ccc(S([*])(=O)=O)cc1)c2,4.4211
[*]NNC(=O)c1cccc(C(=O)NNC(=O)C([*])=O)c1,4.4213
[*]CC(C=C1)=CC=C1NC(S2)=CC=C2[*],4.4229
[*]CC([*])c1ccc(C(O)CCN2CCOCC2)cc1,4.4244
[*]CC1CCC(COC(=O)c2ccc(NC(=O)O[*])cc2)CC1,4.4247
[*]C(=O)C(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],4.427
[*]CC(=O)CC(C=C1)=CC=C1[*],4.4275
[*]Oc1c(Cl)cc(C2(c3cc(Cl)c(OC([*])=O)c(Cl)c3)CC3CC2C2CCCC32)cc1Cl,4.4278
[*]CC([*])C(=O)SC(C)CC,4.4293
[*]CC(C)COC(=O)c1ccc(C(=O)O[*])cc1,4.4298
[*]Oc1cccc(C(=O)c2ccc([*])cc2)c1,4.4309
[*]Cc1cccc([*])c1O,4.4317
[*]CCc1ccc([*])c(Cl)c1,4.4319
[*]Oc1c(CC)cc([*])cc1-c1ccccc1,4.4322
[*]CCC(=O)C(C=C1)=CC=C1[*],4.4327
[*]COc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.4348
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)C([*])=O)cc2)cc1,4.435
[*]Nc1c(Br)cc([*])cc1Br,4.4355
[*]CCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.4379
[*]OC(=O)CCSc1ccc(SCCC([*])=O)cc1,4.4389
[*]Oc1ccc(-c2ccc(OC(=O)CCCCCC([*])=O)cc2)cc1,4.4404
[*]Oc1cc(C)c([*])cc1C,4.4406
[*]Oc1ccc(C(=O)OC(=O)c2ccc([*])cc2)cc1,4.441
[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],4.4417
[*]CC(=O)OC(=O)COc1cccc(O[*])c1,4.4439
[*]c1cc(C(=O)OC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N([*])C(=O)C43)C2=O)c1,4.4448
[*]OC(=O)c1ccc(CCCc2ccc(C([*])=O)cc2)cc1,4.4456
[*]Oc1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc([*])cc2)cc1,4.4458
[*]Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC([*])=O)cc2)cc1,4.4465
[*]CCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,4.4473
[*]CCCCCCC(=O)OCCOC(=O)c1ccc(O[*])cc1,4.4498
[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,4.4501
[*]Oc1ccc(CC(Cc2ccc([*])cc2)(C(=O)OCC)C(=O)OCC)cc1,4.4566
[*]Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(CNC(=O)Nc3ccc([*])cc3)C2)cc1,4.4573
[*]Oc1c(Cl)cc([*])cc1Cl,4.4578
[*]OC(=O)CCSCCC([*])=O,4.4582
[*]OC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)OC3COC4C([*])COC34)cc2)cc1,4.4586
[*]CCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,4.4604
[*]CCC(=O)Oc1ccc(OC(=O)CCN2CCN([*])C(C)C2)cc1,4.4609
[*]CCOC(=O)c1ccc(O[*])cc1C,4.462
[*]CC([*])c1cc(Br)ccc1OCC,4.4644
[*]CNC(S1)=CC=C1O[*],4.4645
[*]CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O[*])cc2)cc1,4.465
[*]Cc1ccc(COC(=O)Cc2ccc(C(=O)O[*])cc2)cc1,4.4684
[*]CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.4701
[*]NC(CCCNC(=O)c1ccc(Br)cc1)C([*])=O,4.4704
[*]CNC(=S)O[*],4.4724
[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)(Cl)Cl)cc1,4.4725
[*]CCCCc1nc2cc3nc([*])[nH]c3cc2[nH]1,4.4728
[*]CCOC(=O)c1ccc(O[*])c(C)c1,4.4733
[*]CC(=O)NC(S1)=CC=C1[*],4.4733
[*]SC(=O)OCC(C)(C)COC(=O)SN1CCN([*])CC1,4.4766
[*]Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC([*])=O)cc2)cc1,4.4774
[*]CC(=O)NCCCCCCNC(=O)COc1ccc(O[*])cc1,4.4776
[*]C=CC1CC([*])C2C(=O)N(CCCCCC)C(=O)C12,4.4782
[*]CC([*])C(=O)Oc1ccc(OC)cc1,4.4785
[*]Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc([*])cc2)cc1,4.4789
[*]Oc1c(Cl)cc(C(c2cc(Cl)c(OC([*])=O)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,4.4804
[*]CCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,4.4813
[*]CCN([*])C(=O)c1cccs1,4.4831
[*]Nc1nc([*])nc(Cl)n1,4.4835
[*]Oc1cc(CCCCCCCCCCCCC)cc(OC(=O)c2cccc(C([*])=O)c2)c1,4.4853
[*]C(=O)N([*])C(C)C(C)=O,4.4859
[*]CC([*])c1ccc(C(=O)CCCC)cc1,4.4871
[*]NC(CSC(=O)OCc1ccccc1)C([*])=O,4.4872
[*]Nc1ccc([*])cc1I,4.4895
[*]CCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,4.4911
[*]c1nc(Cl)nc(N([*])c2ccccc2)n1,4.493
[*]OC(=O)CCSCc1ccc(CSCCC([*])=O)cc1,4.4934
[*]CCc1ccc([*])c(C#N)c1,4.4939
[*]Oc1ccc(C(C)(C)c2cc(Cl)c(OC([*])=O)c(Cl)c2)cc1,4.494
[*]NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C([*])=O)cc2)cc1,4.4942
[*]Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC([*])=O)cc2)cc1,4.4942
[*]C(C#N)=C([*])c1ccccc1,4.4976
[*]c1ccc(Oc2ccc(N3C(=O)N([*])C3=O)cc2)cc1,4.4993
[*]c1cccc(-c2nnc(-c3nnc([*])o3)o2)c1,4.4994
[*]CC(=O)NC(C=C1)=CC=C1[*],4.5019
[*]CCCCC(=O)OCCOC(=O)c1ccc(O[*])cc1,4.5036
[*]Oc1ccc(C(=O)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,4.5062
[*]Nc1cccc(NC(=O)Cc2cc(CC([*])=O)c(C)cc2C)c1,4.5068
[*]Oc1cccc(Oc2cccc([*])n2)c1,4.5072
[*]C(=O)NCCCCCCCCCCNC(=O)c1ccc([*])nc1,4.5078
[*]Oc1ccc(Sc2ccc(Sc3ccc(Sc4ccc([*])cc4)cc3)cc2)cc1,4.5081
[*]OC(c1cccc([N+](=O)[O-])c1)C(C)(C)C([*])=O,4.5099
[*]CC(O)CN([*])c1cc(C)cc(C)c1,4.5108
[*]Oc1c(C)cc([*])cc1C,4.5131
[*]Nc1ccc(NC(=O)CCCCCCCC([*])=O)cc1,4.5154
[*]CCOC(=O)c1cccc(C(=O)O[*])c1,4.5156
[*]NC(=O)C(C=C1)=CC=C1O[*],4.5161
[*]c1nc(C)nc(N([*])c2ccccc2)n1,4.5166
[*]CCN([*])C(=O)c1c(F)cccc1F,4.517
[*]Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCC([*])=O,4.5185
[*]OP(=O)(Oc1ccccc1)Oc1ccc(S(=O)(=O)c2ccc([*])cc2)cc1,4.5217
[*]CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,4.5228
[*]CC([*])c1cc(Br)ccc1OCCCC,4.5234
[*]C=Nc1cc(NC(=O)NCCNCCNO[*])ccc1C,4.5234
[*]Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC([*])=O)cc1,4.525
